url_id,domain,url_length,has_https,ssl_valid,domain_age_days,subdomain_count,special_characters,external_links,forms_count,popup_windows,iframe_usage,redirects_count,suspicious_keywords,favicon_different_domain,dns_record_exists,reported_phishing_count,is_phishing
URL_00968,7w8cof3138i.org,87,False,False,149,2,9,17,3,True,True,6,2,True,True,55,1
URL_00969,twitter.com,42,True,True,4924,1,1,7,1,True,False,0,0,False,True,2,0
URL_00970,twitter.com,58,True,True,4350,0,2,7,2,True,True,0,0,False,True,3,0
URL_00971,youtube.com,23,True,True,4908,0,4,7,2,False,False,0,0,False,True,1,0
URL_00972,facebook.com,48,False,False,3899,1,3,2,2,True,True,2,0,False,False,0,0
URL_00973,4c8j6e07fpy.tk,99,True,False,66,3,8,15,6,True,True,1,5,False,False,50,1
URL_00974,google.com,38,True,True,2592,0,2,6,0,False,False,0,0,False,True,3,0
URL_00975,microsoft.com,47,True,True,3785,0,4,4,0,False,False,0,0,False,True,1,0
URL_00976,stackoverflow.com,39,True,True,3785,0,4,2,0,False,False,0,0,False,True,1,0
URL_00977,apple.com,33,True,True,4554,1,3,5,1,False,False,0,0,False,True,1,0
URL_00978,stackoverflow.com,55,True,True,4925,0,3,8,0,False,True,0,0,False,True,1,0
URL_00979,microsoft.com,29,True,True,3396,0,1,6,0,True,False,0,0,True,True,0,0
URL_00980,ip3tvf51z58b4jw.ml,146,True,False,164,2,12,10,1,False,True,3,5,True,False,51,1
URL_00981,youtube.com,31,True,True,3840,1,4,7,3,False,False,0,0,False,True,2,0
URL_00982,5y21id9vvn.ga,128,False,False,48,1,13,17,0,True,True,2,5,True,False,44,1
URL_00983,twitter.com,22,True,True,2816,0,4,9,1,False,True,0,0,False,True,1,0
URL_00984,twitter.com,46,True,True,1165,0,3,9,1,False,False,0,0,False,True,0,0
URL_00985,w5k0jjsp.xyz,115,True,False,29,1,7,18,0,False,False,5,2,True,True,45,1
URL_00986,linkedin.com,29,True,True,2571,0,1,2,0,False,False,0,0,False,True,0,0
URL_00987,microsoft.com,58,True,True,3013,0,3,6,3,False,False,0,0,False,True,0,0
URL_00988,d3irvxd2.ga,139,False,False,108,1,17,16,4,True,True,5,8,True,False,66,1
URL_00989,stackoverflow.com,54,True,True,1776,2,2,4,3,False,False,0,0,False,True,1,0
URL_00990,youtube.com,33,True,True,2560,0,3,4,1,False,False,0,0,False,True,0,0
URL_00991,v5ybd4xdd8iuzv.ml,140,False,False,119,0,10,14,3,False,True,7,5,False,True,47,1
URL_00992,google.com,26,True,True,1112,0,4,4,4,False,False,1,0,False,True,0,0
URL_00993,xpq5bo20p6hgw.tk,87,True,False,39,5,18,27,4,True,True,4,7,True,False,50,1
URL_00994,kobq6mym8.xyz,73,False,False,106,1,10,28,3,True,True,3,3,False,False,60,1
URL_00995,2lzw1fu5x012grd.tk,148,False,False,178,4,14,15,5,False,True,3,8,True,True,52,1
URL_00996,ll6dowx1h4r.tk,67,False,False,78,2,11,17,1,False,False,1,5,True,True,55,1
URL_00997,618leu6zu1tozhd.ml,91,True,False,160,2,17,12,3,True,False,6,5,True,False,49,1
URL_00998,apple.com,25,True,True,990,0,2,4,1,False,False,0,0,False,True,2,0
URL_00999,zto7d835ku.net,103,False,False,127,2,6,13,7,False,False,2,5,True,True,62,1
URL_01000,9pbtyjr39iixh.com,92,False,False,104,2,19,12,6,False,True,4,4,True,False,40,1
URL_01001,apple.com,33,True,True,1725,0,3,3,0,False,False,0,0,False,True,1,0
URL_01002,facebook.com,56,True,True,691,1,2,4,2,True,False,0,0,False,True,1,0
URL_01003,google.com,29,True,True,3019,0,4,5,2,False,False,1,0,False,True,2,0
URL_01004,youtube.com,59,True,True,2584,0,1,6,4,False,False,1,0,False,True,3,0
URL_01005,github.com,59,True,True,4125,0,1,7,2,False,True,1,0,False,True,2,0
URL_01006,otuo4uw590z92jn.info,75,False,False,116,5,6,19,1,True,True,2,1,True,True,34,1
URL_01007,tcyl3z2ud79zt.net,130,True,False,98,4,10,17,2,True,True,6,7,True,False,40,1
URL_01008,youtube.com,50,True,True,2134,0,4,4,1,False,False,2,0,False,True,2,0
URL_01009,zzxt9qubwrp.org,96,False,False,167,1,11,16,8,True,True,4,8,True,False,56,1
URL_01010,google.com,30,True,True,1971,1,3,7,1,False,False,1,0,False,True,0,0
URL_01011,ucm5fyczu80zrz7.ml,66,False,False,82,3,17,9,3,True,False,8,4,True,True,53,1
URL_01012,xlzki2so19v.com,69,False,False,161,2,19,20,1,False,True,5,8,True,False,58,1
URL_01013,zme9wt00.info,90,False,False,22,2,14,19,2,False,True,4,3,False,False,55,1
URL_01014,4b70ldozy2.ml,69,False,False,29,5,15,17,1,True,True,2,3,True,False,58,1
URL_01015,github.com,23,True,True,486,0,4,5,1,True,False,1,0,False,True,0,0
URL_01016,amazon.com,22,True,True,3188,0,1,7,2,False,False,0,0,False,True,2,0
URL_01017,linkedin.com,26,True,True,555,1,1,6,0,False,False,1,0,False,True,0,0
URL_01018,amazon.com,28,True,True,3623,0,1,5,1,True,True,0,0,False,True,4,0
URL_01019,lgpjdjhmx.net,123,False,False,160,2,11,14,4,False,True,8,5,True,False,35,1
URL_01020,linkedin.com,39,False,False,3745,0,1,6,2,False,True,0,0,False,True,1,0
URL_01021,github.com,58,True,True,4783,0,3,2,0,False,False,0,0,False,True,2,0
URL_01022,microsoft.com,20,True,True,848,1,3,3,0,False,False,1,0,False,True,1,0
URL_01023,stackoverflow.com,58,True,True,1960,0,4,2,0,False,True,0,0,False,True,1,0
URL_01024,apple.com,49,True,True,3919,0,1,4,3,False,False,1,0,False,True,1,0
URL_01025,5cuyda9a.tk,95,True,False,152,2,8,10,0,True,True,4,5,True,False,47,1
URL_01026,twitter.com,59,False,False,3288,0,3,3,1,False,False,1,0,False,True,1,0
URL_01027,apple.com,26,False,False,2076,0,4,5,0,False,False,0,0,False,True,0,0
URL_01028,2uncgwrt.tk,103,False,False,126,2,6,14,5,True,True,4,5,True,False,44,1
URL_01029,56vu6z5gf.ga,73,False,False,64,2,19,9,6,True,False,5,7,True,False,55,1
URL_01030,google.com,42,True,True,4371,0,1,4,0,False,False,0,0,False,True,0,0
URL_01031,youtube.com,45,True,True,3535,0,1,10,5,False,True,0,0,False,True,1,0
URL_01032,752e77dy.cf,82,False,False,71,1,14,18,0,True,False,3,5,False,False,44,1
URL_01033,6rv9777tnq.net,144,False,False,51,4,18,14,5,True,False,6,3,True,True,52,1
URL_01034,stackoverflow.com,46,True,True,443,0,1,7,0,False,False,0,0,False,True,3,0
URL_01035,microsoft.com,47,False,False,1007,1,4,8,1,False,False,0,0,False,True,0,0
URL_01036,if8r2bc9r4x1v.cf,113,False,False,78,4,19,21,2,False,True,4,2,False,False,44,1
URL_01037,microsoft.com,55,True,True,3826,0,2,5,0,False,True,2,0,False,True,2,0
URL_01038,6uzs1xke1kwon.ga,141,False,False,33,3,16,18,4,True,True,5,6,True,True,52,1
URL_01039,rlrnr2ky.com,79,False,False,62,3,17,18,3,True,True,2,6,True,True,51,1
URL_01040,gd60uglb.com,114,True,False,127,1,11,14,5,False,True,2,9,True,True,42,1
URL_01041,8nmt3yps.org,94,True,True,83,2,17,14,3,True,True,7,9,True,True,47,1
URL_01042,stackoverflow.com,50,True,True,4511,0,4,5,1,False,False,0,0,False,True,2,0
URL_01043,linkedin.com,57,False,False,4232,1,1,4,1,False,True,0,0,False,True,1,0
URL_01044,6d86zchh.com,107,False,False,17,3,7,13,6,True,True,1,3,True,False,38,1
URL_01045,7hy7ai33.org,85,False,False,69,1,7,16,3,False,True,4,6,True,False,44,1
URL_01046,3n4bfiy5pu5wh5.xyz,104,False,False,40,2,9,17,0,True,True,7,5,True,True,55,1
URL_01047,twitter.com,32,True,True,499,0,2,5,1,False,False,1,0,False,True,0,0
URL_01048,google.com,59,True,True,4020,0,2,4,0,False,False,0,0,False,True,0,0
URL_01049,3n4g2jayb1eyce.org,61,False,False,72,4,7,12,5,True,False,5,5,False,True,45,1
URL_01050,github.com,28,False,False,4049,1,4,4,1,False,False,0,0,False,True,1,0
URL_01051,microsoft.com,57,True,True,3969,0,1,10,1,False,True,0,0,False,True,0,0
URL_01052,amazon.com,24,True,True,1387,0,3,5,0,False,True,1,0,False,True,2,0
URL_01053,g08zzkk4j1o5h.net,75,False,False,56,2,17,8,5,True,True,2,1,True,True,38,1
URL_01054,hsbrebndycpn0p1.cf,117,False,False,83,4,8,13,2,True,False,11,6,True,True,47,1
URL_01055,10baf4jgq6c.ml,148,False,False,67,4,19,19,3,True,False,4,5,True,False,42,1
URL_01056,amazon.com,33,True,True,2077,1,2,3,1,False,False,1,0,False,True,2,0
URL_01057,siwmzap4vkft.tk,142,True,False,142,2,15,12,4,True,True,5,9,True,False,48,1
URL_01058,ecsaz0lb.net,88,True,True,32,0,5,18,7,True,True,3,3,True,False,52,1
URL_01059,facebook.com,51,True,True,880,2,4,3,1,False,True,1,0,False,True,0,0
URL_01060,nu31eiwu.net,144,False,False,179,1,15,15,4,False,True,4,3,True,False,55,1
URL_01061,x67xkwq0.ga,131,False,False,76,1,5,20,3,True,True,3,7,True,False,51,1
URL_01062,m9q7ftmfwg89.org,111,True,False,27,3,19,17,2,True,False,7,6,True,False,54,1
URL_01063,linkedin.com,28,True,True,1004,0,1,5,3,False,False,0,0,False,True,2,0
URL_01064,pkbo549e.tk,112,False,False,141,2,19,17,3,False,True,5,9,True,False,37,1
URL_01065,facebook.com,50,True,True,1900,2,4,2,2,True,True,0,0,False,True,1,0
URL_01066,twitter.com,53,False,False,3233,0,2,6,1,False,True,0,0,False,True,1,0
URL_01067,twitter.com,41,True,True,429,0,4,1,2,False,False,1,0,False,True,3,0
URL_01068,qq8qmxetizu802.tk,117,False,False,172,5,13,16,1,False,True,2,5,False,False,53,1
URL_01069,github.com,55,True,True,2330,1,2,7,1,False,False,3,0,False,True,1,0
URL_01070,stackoverflow.com,51,True,True,3275,0,1,1,3,False,False,1,0,False,True,4,0
URL_01071,twitter.com,21,True,True,3350,0,3,2,1,False,True,0,0,False,False,0,0
URL_01072,linkedin.com,53,True,True,1724,0,4,10,2,False,True,0,0,False,True,0,0
URL_01073,hfdxk31wbhtf.ml,90,True,True,36,1,15,16,5,True,False,4,5,True,False,43,1
URL_01074,stackoverflow.com,57,True,True,4071,1,3,4,1,False,True,0,0,False,True,2,0
URL_01075,gpynyj0ufo2hoq.org,135,False,False,76,5,19,15,2,False,False,7,5,True,False,51,1
URL_01076,github.com,38,True,True,4699,1,3,1,0,False,False,1,0,False,True,1,0
URL_01077,linkedin.com,53,True,True,2742,0,4,7,1,True,False,1,0,False,True,1,0
URL_01078,y2da5b4l.tk,74,True,False,10,1,19,17,3,True,True,3,7,False,False,54,1
URL_01079,08lcwl6qmgk.cf,91,False,False,35,3,15,10,4,True,True,5,3,False,False,49,1
URL_01080,6fotwftq9y.info,66,True,False,59,3,15,12,4,True,True,5,8,True,True,50,1
URL_01081,microsoft.com,59,True,True,1544,0,3,4,1,False,False,0,0,False,True,0,0
URL_01082,amazon.com,47,True,True,522,0,4,8,2,False,False,0,0,False,True,1,0
URL_01083,db5rr1v9npuqary.tk,142,False,False,97,2,16,10,5,True,True,5,10,True,False,53,1
URL_01084,95cekof92y8lz.net,87,True,False,161,1,17,16,5,True,True,6,4,True,True,49,1
URL_01085,linkedin.com,38,True,True,4244,0,2,4,0,False,False,2,0,False,True,1,0
URL_01086,youtube.com,37,True,True,2715,1,2,3,1,False,False,1,0,False,True,1,0
URL_01087,github.com,23,True,True,1675,2,4,5,0,False,False,1,0,False,True,0,0
URL_01088,google.com,22,True,True,1873,0,1,6,0,False,False,0,0,False,True,1,0
URL_01089,youtube.com,39,True,True,4331,0,1,4,0,True,False,0,0,False,True,2,0
URL_01090,9njs96algxzj9m.xyz,78,False,False,20,4,17,21,0,False,True,1,6,True,False,61,1
URL_01091,xlb57aukhqnzjnn.cf,144,False,False,134,2,14,12,2,True,False,6,3,False,True,52,1
URL_01092,om7ztrj67dxlse.org,102,False,False,9,0,7,14,5,False,False,1,5,True,True,45,1
URL_01093,microsoft.com,28,True,True,915,1,1,5,2,False,False,0,0,False,True,0,0
URL_01094,facebook.com,55,True,True,2024,0,3,1,3,False,True,1,0,False,True,0,0
URL_01095,gcuidc00m.net,131,False,False,54,0,14,22,1,False,True,2,4,True,True,54,1
URL_01096,amazon.com,48,False,False,2407,0,3,5,0,True,False,0,0,False,True,2,0
URL_01097,youtube.com,54,True,True,1293,0,1,2,2,False,True,2,0,False,True,1,0
URL_01098,github.com,52,True,True,3650,0,3,1,2,False,False,2,0,False,True,0,0
URL_01099,2dezh0cd8a2ib.net,117,True,True,67,1,18,19,4,True,True,4,5,True,False,61,1
URL_01100,ltrh9vgky5cgag.info,118,False,False,146,3,8,15,3,True,True,4,6,True,True,43,1
URL_01101,apple.com,27,True,True,3052,1,1,6,0,False,False,1,0,False,True,0,0
URL_01102,5uge1g41io.xyz,82,True,True,139,3,17,13,3,False,False,3,4,True,False,49,1
URL_01103,skp30tx8j1ccm0.ml,74,True,False,93,2,16,14,6,True,False,4,9,True,False,53,1
URL_01104,microsoft.com,45,False,False,4805,0,4,3,2,False,True,0,0,False,True,0,0
URL_01105,github.com,26,True,True,3108,1,2,2,0,True,False,1,0,False,True,0,0
URL_01106,google.com,23,True,True,819,0,1,5,0,True,False,0,0,True,True,2,0
URL_01107,microsoft.com,26,True,True,2072,0,1,6,0,False,True,0,0,False,True,2,0
URL_01108,v6nyycj4q0rr1.tk,149,True,False,65,1,18,12,2,True,False,4,5,True,False,43,1
URL_01109,igyo5l28o5q.org,131,False,False,106,1,8,12,6,True,True,6,8,False,False,50,1
URL_01110,amazon.com,38,True,True,2913,0,2,6,4,False,False,0,0,False,True,1,0
URL_01111,pafl9woa2xgvgd.ml,69,False,False,155,5,10,22,4,True,True,3,3,True,False,39,1
URL_01112,fmaok8tir0p8f8c.net,69,False,False,69,1,13,11,4,False,True,5,6,True,False,46,1
URL_01113,microsoft.com,30,True,True,3905,2,4,5,2,False,True,0,0,False,True,0,0
URL_01114,zvfsrhr8wmlww.org,119,False,False,80,0,19,13,2,True,True,5,6,True,False,43,1
URL_01115,stackoverflow.com,53,True,True,598,2,2,6,2,False,False,1,0,False,True,0,0
URL_01116,mnyeurani8y6.tk,98,False,False,140,2,12,15,3,False,True,2,2,True,False,55,1
URL_01117,github.com,28,True,True,518,0,2,5,3,False,False,0,0,False,True,1,0
URL_01118,apple.com,44,True,True,3580,0,3,6,1,True,False,0,0,False,True,2,0
URL_01119,ulgelw8ivi3rq.com,62,False,False,153,1,13,11,2,False,False,2,6,True,False,52,1
URL_01120,linkedin.com,59,True,True,480,3,3,4,1,False,True,0,0,False,True,1,0
URL_01121,stackoverflow.com,43,True,True,4633,1,3,5,0,False,False,0,0,False,True,0,0
URL_01122,nfltq680c.ml,110,False,False,116,3,6,16,0,True,True,11,4,True,False,52,1
URL_01123,facebook.com,45,True,True,721,0,1,5,1,False,False,2,0,False,True,4,0
URL_01124,zn1riamwu28r.tk,112,True,False,12,1,7,12,5,True,False,5,2,True,False,42,1
URL_01125,youtube.com,38,True,True,2799,2,4,10,2,False,False,0,0,False,True,0,0
URL_01126,stackoverflow.com,35,True,True,2486,0,2,6,0,False,False,1,0,False,True,2,0
URL_01127,facebook.com,44,True,True,4370,0,1,5,0,False,False,1,0,False,True,0,0
URL_01128,8ve00h2k2p3.com,137,False,False,158,1,19,13,5,False,True,5,8,True,True,37,1
URL_01129,apple.com,54,True,True,4755,0,1,2,0,True,False,0,0,False,True,1,0
URL_01130,apple.com,34,True,True,763,1,2,7,2,False,False,0,0,False,True,0,0
URL_01131,facebook.com,24,False,False,1670,2,1,8,2,False,False,2,0,False,True,0,0
URL_01132,amazon.com,47,True,False,846,1,1,4,5,False,False,2,0,False,True,1,0
URL_01133,ax1cq6fwtv1d.xyz,100,False,False,32,4,19,16,1,False,False,3,6,False,False,50,1
URL_01134,jzqfe8e5tnlztwx.ml,115,True,True,93,1,9,19,5,True,True,1,3,True,False,56,1
URL_01135,l4bkuu5cze.net,85,True,False,89,4,13,16,3,True,False,5,7,True,False,55,1
URL_01136,microsoft.com,21,True,True,4498,0,1,11,1,False,False,1,0,False,True,0,0
URL_01137,amazon.com,55,True,True,4067,0,4,2,1,False,False,0,0,False,True,0,0
URL_01138,amazon.com,58,True,True,2473,0,2,2,0,False,False,0,0,False,True,1,0
URL_01139,s7i19mo1r.cf,72,True,False,121,1,8,15,1,False,False,5,6,True,False,47,1
URL_01140,sxof33qe.xyz,61,False,False,56,1,15,12,1,True,True,3,4,True,True,53,1
URL_01141,facebook.com,44,True,True,2028,1,1,8,3,False,False,0,0,False,True,1,0
URL_01142,facebook.com,51,False,False,2308,1,1,5,2,False,True,1,0,False,True,2,0
URL_01143,xub4ibhi.org,71,False,False,146,1,11,13,0,False,True,5,3,True,False,55,1
URL_01144,amazon.com,25,True,True,2206,0,3,4,1,True,False,0,0,False,True,2,0
URL_01145,stackoverflow.com,48,True,True,1523,2,4,4,1,False,False,1,0,False,True,2,0
URL_01146,linkedin.com,55,True,True,3778,0,2,9,0,False,False,0,0,False,True,1,0
URL_01147,linkedin.com,56,True,True,1634,2,4,4,1,False,False,1,0,False,True,3,0
URL_01148,1ya1ryztbvhuaz.tk,149,True,False,88,1,19,18,4,False,False,8,6,False,False,64,1
URL_01149,ofawwjnn41.xyz,83,False,False,138,2,17,14,2,False,True,7,7,True,True,62,1
URL_01150,linkedin.com,54,True,True,1020,1,4,4,0,False,False,0,0,False,True,2,0
URL_01151,ljekbvxsogb.net,137,True,False,36,2,15,25,2,True,True,4,11,True,False,44,1
URL_01152,hu03y53mbwu.xyz,136,False,False,32,3,11,11,3,True,True,3,7,True,True,47,1
URL_01153,slhgmrzzqo1.ga,60,False,False,4,0,6,14,2,True,True,2,11,True,False,44,1
URL_01154,github.com,29,True,True,3423,0,2,3,1,True,False,1,0,False,True,3,0
URL_01155,stackoverflow.com,40,True,True,4305,0,1,7,0,False,False,1,0,False,True,1,0
URL_01156,youtube.com,44,True,True,3723,0,2,3,0,False,False,0,0,False,True,0,0
URL_01157,apple.com,54,True,True,608,1,4,2,1,True,False,1,0,False,True,0,0
URL_01158,facebook.com,21,True,True,417,0,4,4,1,True,False,1,0,False,True,1,0
URL_01159,w54w487kn.org,127,False,False,87,0,6,14,4,True,False,1,5,True,False,40,1
URL_01160,microsoft.com,36,False,False,2125,1,4,2,5,False,True,0,0,False,True,4,0
URL_01161,google.com,47,True,False,2487,0,1,3,1,False,False,2,0,False,True,1,0
URL_01162,hgp5cpa16kj75.info,90,False,False,16,2,12,11,3,True,True,2,6,True,False,55,1
URL_01163,70yb7radi.cf,103,False,False,17,2,15,15,1,True,False,6,4,True,False,51,1
URL_01164,apple.com,54,True,True,3890,1,4,9,3,True,False,1,0,False,True,2,0
URL_01165,aucyhonbpqga.com,64,True,False,68,2,15,10,3,False,True,2,8,True,True,45,1
URL_01166,85zzhjy8g.ga,70,True,False,111,2,16,9,2,True,True,4,3,False,False,59,1
URL_01167,google.com,27,True,True,2348,2,4,10,0,False,False,0,0,False,True,1,0
URL_01168,google.com,45,True,True,1443,0,4,2,1,False,False,2,0,False,True,1,0
URL_01169,uz2z0kdn3tn60t.tk,141,True,False,48,3,18,18,5,True,False,4,8,True,True,60,1
URL_01170,linkedin.com,56,True,True,974,0,3,3,2,False,False,2,0,False,True,0,0
URL_01171,goqmk31rtmpv5l.tk,142,False,False,109,5,13,8,4,False,True,5,2,False,True,38,1
URL_01172,qty6m79fmw04u92.ml,61,False,False,76,3,15,15,9,True,False,3,6,True,False,46,1
URL_01173,359tsujt7.info,61,True,True,55,3,17,20,5,False,True,4,2,True,True,58,1
URL_01174,linkedin.com,47,True,True,734,2,3,2,2,False,False,0,0,False,True,4,0
URL_01175,github.com,49,True,True,1968,1,4,3,0,True,False,0,0,False,True,1,0
URL_01176,l4n7s3hmo.net,69,False,False,101,3,9,16,3,False,False,2,7,False,True,66,1
URL_01177,facebook.com,50,True,True,2086,2,1,6,0,False,False,2,0,False,True,3,0
URL_01178,fy1z682r6zl1khw.info,98,False,False,60,0,11,14,3,True,True,8,4,True,True,48,1
URL_01179,google.com,54,False,False,1744,0,1,7,1,False,True,0,0,False,True,0,0
URL_01180,beg1cj8p.tk,148,False,False,37,0,6,6,3,True,True,5,5,True,True,39,1
URL_01181,twitter.com,52,False,False,4959,0,2,4,1,False,False,0,0,False,True,1,0
URL_01182,zknhpvrw.com,119,False,False,117,1,15,14,2,False,True,3,9,True,False,56,1
URL_01183,github.com,58,True,True,1304,0,3,6,3,False,False,1,0,False,True,2,0
URL_01184,rmjr211p.tk,60,False,False,29,2,7,19,3,True,True,6,5,True,True,44,1
URL_01185,github.com,58,True,True,4956,0,3,3,1,False,True,0,0,False,True,1,0
URL_01186,n81djdi3.net,126,True,False,56,3,12,14,4,False,False,3,5,False,True,52,1
URL_01187,nmvqltzqwdyvybs.net,101,False,False,110,4,6,5,2,True,False,5,6,True,True,56,1
URL_01188,qzn7xbvzr6.xyz,114,True,True,178,0,7,10,1,True,False,2,4,False,False,56,1
URL_01189,amazon.com,56,True,True,4428,0,3,3,0,False,False,0,0,False,True,1,0
URL_01190,google.com,50,True,True,3724,0,4,5,0,False,False,2,0,False,True,2,0
URL_01191,apple.com,42,True,True,3408,1,4,5,0,False,False,0,0,False,True,1,0
URL_01192,youtube.com,46,True,True,1170,0,1,1,0,False,True,2,0,False,True,2,0
URL_01193,linkedin.com,47,True,True,3798,3,4,7,1,False,False,0,0,False,True,0,0
URL_01194,twitter.com,49,True,True,1286,2,1,8,0,False,False,1,0,False,True,0,0
URL_01195,y8crin0xg.ml,66,False,False,38,2,7,14,4,False,True,7,6,True,False,64,1
URL_01196,google.com,48,True,False,2709,1,2,3,1,False,True,1,0,False,True,1,0
URL_01197,apple.com,41,True,True,724,0,1,4,1,False,False,0,0,False,True,1,0
URL_01198,amazon.com,21,False,False,4742,0,1,7,1,False,False,2,0,False,True,1,0
URL_01199,facebook.com,30,False,False,4991,0,4,6,1,False,False,0,0,False,True,1,0
URL_01200,linkedin.com,36,True,True,3197,0,1,5,0,True,False,1,0,False,True,1,0
URL_01201,youtube.com,42,False,False,1765,0,3,3,1,False,False,0,0,False,True,2,0
URL_01202,github.com,45,True,True,1089,1,3,8,1,False,True,0,0,False,True,0,0
URL_01203,facebook.com,27,True,True,654,0,1,5,2,False,False,0,0,False,True,2,0
URL_01204,github.com,30,True,True,3013,3,2,10,0,False,False,0,0,False,True,0,0
URL_01205,microsoft.com,27,True,True,1666,0,3,4,1,True,False,0,0,False,True,2,0
URL_01206,microsoft.com,38,True,True,2758,0,2,4,1,False,True,0,0,False,True,0,0
URL_01207,amazon.com,54,True,True,4908,1,4,6,1,False,False,0,0,False,True,0,0
URL_01208,e9var2pz6n.cf,145,True,False,129,1,16,13,0,True,True,4,3,True,True,47,1
URL_01209,pbpzcd5xr.cf,79,False,False,91,0,6,8,2,True,False,8,11,True,True,45,1
URL_01210,facebook.com,54,True,True,1110,1,1,6,0,False,True,1,0,False,True,2,0
URL_01211,amazon.com,41,True,True,2563,1,4,1,0,False,False,0,0,False,True,0,0
URL_01212,microsoft.com,51,True,True,4871,0,3,2,1,False,False,0,0,False,True,1,0
URL_01213,fuxq9njc.org,133,True,False,36,2,7,23,4,True,True,3,5,True,True,44,1
URL_01214,ebhk0onsasjtk3.tk,86,False,False,105,1,11,9,4,False,False,3,5,True,False,51,1
URL_01215,facebook.com,58,True,True,683,2,2,3,0,False,False,0,0,False,True,1,0
URL_01216,2grrdnwt2fes5cs.net,120,True,False,124,1,13,11,3,False,True,3,3,True,True,46,1
URL_01217,i14nijcp52.com,130,False,False,132,2,13,22,2,False,True,3,6,True,False,54,1
URL_01218,y7ov50ew25x.org,124,False,False,72,1,7,17,1,False,False,4,2,True,True,51,1
URL_01219,vk1pbcd6fxn.ml,89,False,False,100,1,6,16,4,True,True,5,7,False,False,37,1
URL_01220,apple.com,25,True,True,2212,0,2,3,0,True,False,1,0,False,True,3,0
URL_01221,github.com,34,True,True,1910,0,1,10,0,False,False,0,0,False,True,1,0
URL_01222,linkedin.com,27,False,False,4929,1,1,7,1,False,False,0,0,False,True,0,0
URL_01223,apple.com,53,True,True,3965,0,2,7,1,False,False,0,0,False,True,0,0
URL_01224,stackoverflow.com,54,True,True,2706,0,3,2,0,False,False,1,0,False,True,0,0
URL_01225,youtube.com,54,False,False,4562,3,3,5,0,False,False,0,0,False,True,1,0
URL_01226,linkedin.com,58,True,True,1899,1,4,6,1,False,True,2,0,False,True,2,0
URL_01227,apple.com,58,False,False,3652,0,3,5,0,False,False,1,0,False,True,2,0
